Temp	Magnetization	Heat capacity	Energy
2.452261	0.241121	9.210266E-004	-1.158351
2.454774	0.239026	9.175875E-004	-1.155986
2.457286	0.236968	9.141651E-004	-1.153629
2.459799	0.234946	9.107523E-004	-1.151281
2.462312	0.232959	9.073430E-004	-1.148943
2.464824	0.231007	9.039317E-004	-1.146613
2.467337	0.229088	9.005137E-004	-1.144291
2.469849	0.227202	8.970848E-004	-1.141979
2.472362	0.225348	8.936417E-004	-1.139675
2.474874	0.223525	8.901816E-004	-1.137380
2.477387	0.221733	8.867023E-004	-1.135094
2.479899	0.219970	8.832020E-004	-1.132818
2.482412	0.218237	8.796797E-004	-1.130550
2.484925	0.216532	8.761348E-004	-1.128291
2.487437	0.214855	8.725669E-004	-1.126041
2.489950	0.213205	8.689763E-004	-1.123801
2.492462	0.211582	8.653636E-004	-1.121570
2.494975	0.209985	8.617297E-004	-1.119348
2.497487	0.208414	8.580757E-004	-1.117136
2.500000	0.206867	8.544033E-004	-1.114933
