Temp	Magnetization	Heat capacity	Energy
2.165829	0.529208	2.182345E-007	-1.350924
2.185930	0.529199	2.227912E-007	-1.350906
2.206030	0.529190	2.274605E-007	-1.350887
2.226131	0.529180	2.322473E-007	-1.350868
2.246231	0.529170	2.371564E-007	-1.350849
2.266332	0.529160	2.421930E-007	-1.350829
2.286432	0.529150	2.473623E-007	-1.350809
2.306533	0.529139	2.526701E-007	-1.350788
2.326633	0.529129	2.581222E-007	-1.350767
2.346734	0.529118	2.637247E-007	-1.350746
2.366834	0.529106	2.694842E-007	-1.350724
2.386935	0.529095	2.754073E-007	-1.350702
2.407035	0.529083	2.815012E-007	-1.350679
2.427136	0.529071	2.877733E-007	-1.350655
2.447236	0.529059	2.942314E-007	-1.350631
2.467337	0.529046	3.008838E-007	-1.350607
2.487437	0.529033	3.077392E-007	-1.350582
2.507538	0.529020	3.148065E-007	-1.350556
2.527638	0.529006	3.220953E-007	-1.350530
2.547739	0.528993	3.296159E-007	-1.350503
2.567839	0.528978	3.373786E-007	-1.350476
2.587940	0.528964	3.453948E-007	-1.350447
2.608040	0.528949	3.536763E-007	-1.350419
2.628141	0.528934	3.622355E-007	-1.350389
2.648241	0.528918	3.710856E-007	-1.350359
2.668342	0.528902	3.802404E-007	-1.350328
2.688442	0.528885	3.897148E-007	-1.350296
2.708543	0.528869	3.995244E-007	-1.350264
2.728643	0.528851	4.096855E-007	-1.350231
2.748744	0.528833	4.202158E-007	-1.350196
2.768844	0.528815	4.311337E-007	-1.350161
2.788945	0.528796	4.424590E-007	-1.350125
2.809045	0.528777	4.542127E-007	-1.350088
2.829146	0.528757	4.664169E-007	-1.350051
2.849246	0.528737	4.790955E-007	-1.350012
2.869347	0.528716	4.922735E-007	-1.349972
2.889447	0.528694	5.059780E-007	-1.349931
2.909548	0.528672	5.202376E-007	-1.349888
2.929648	0.528649	5.350831E-007	-1.349845
2.949749	0.528625	5.505471E-007	-1.349800
2.969849	0.528601	5.666649E-007	-1.349754
2.989950	0.528576	5.834739E-007	-1.349707
3.010050	0.528550	6.010146E-007	-1.349658
3.030151	0.528523	6.193301E-007	-1.349608
3.050251	0.528496	6.384670E-007	-1.349556
3.070352	0.528467	6.584754E-007	-1.349503
3.090452	0.528438	6.794092E-007	-1.349448
3.110553	0.528408	7.013265E-007	-1.349391
3.130653	0.528376	7.242901E-007	-1.349332
3.150754	0.528344	7.483679E-007	-1.349272
3.170854	0.528310	7.736333E-007	-1.349209
3.190955	0.528275	8.001662E-007	-1.349144
3.211055	0.528239	8.280529E-007	-1.349077
3.231156	0.528202	8.573874E-007	-1.349008
3.251256	0.528163	8.882721E-007	-1.348936
3.271357	0.528123	9.208187E-007	-1.348861
3.291457	0.528081	9.551488E-007	-1.348784
3.311558	0.528038	9.913959E-007	-1.348704
3.331658	0.527993	1.029706E-006	-1.348621
3.351759	0.527946	1.070239E-006	-1.348534
3.371859	0.527897	1.113171E-006	-1.348445
3.391960	0.527846	1.158696E-006	-1.348351
3.412060	0.527793	1.207028E-006	-1.348254
3.432161	0.527738	1.258403E-006	-1.348152
3.452261	0.527680	1.313083E-006	-1.348046
3.472362	0.527619	1.371359E-006	-1.347936
3.492462	0.527556	1.433554E-006	-1.347821
3.512563	0.527490	1.500028E-006	-1.347700
3.532663	0.527421	1.571183E-006	-1.347573
3.552764	0.527348	1.647471E-006	-1.347441
3.572864	0.527271	1.729397E-006	-1.347302
3.592965	0.527191	1.817530E-006	-1.347156
3.613065	0.527106	1.912513E-006	-1.347003
3.633166	0.527017	2.015074E-006	-1.346841
3.653266	0.526923	2.126038E-006	-1.346670
3.673367	0.526824	2.246346E-006	-1.346491
3.693467	0.526719	2.377071E-006	-1.346300
3.713568	0.526607	2.519447E-006	-1.346099
3.733668	0.526489	2.674891E-006	-1.345885
3.753769	0.526363	2.845041E-006	-1.345658
3.773869	0.526229	3.031798E-006	-1.345416
3.793970	0.526086	3.237379E-006	-1.345158
3.814070	0.525933	3.464376E-006	-1.344882
3.834171	0.525769	3.715843E-006	-1.344587
3.854271	0.525593	3.995393E-006	-1.344270
3.874372	0.525404	4.307325E-006	-1.343928
3.894472	0.525199	4.656784E-006	-1.343560
3.914573	0.524977	5.049974E-006	-1.343160
3.934673	0.524736	5.494418E-006	-1.342727
3.954774	0.524473	5.999308E-006	-1.342254
3.974874	0.524185	6.575966E-006	-1.341737
3.994975	0.523869	7.238442E-006	-1.341169
4.015075	0.523519	8.004327E-006	-1.340542
4.035176	0.523131	8.895832E-006	-1.339847
4.055276	0.522699	9.941270E-006	-1.339073
4.075377	0.522213	1.117708E-005	-1.338205
4.095477	0.521663	1.265062E-005	-1.337226
4.115578	0.521038	1.442409E-005	-1.336114
4.135678	0.520319	1.658010E-005	-1.334840
4.155779	0.519486	1.922947E-005	-1.333370
4.175879	0.518511	2.252266E-005	-1.331656
4.195980	0.517356	2.666613E-005	-1.329638
4.216080	0.515972	3.194622E-005	-1.327234
4.236181	0.514290	3.876377E-005	-1.324336
4.256281	0.512215	4.768380E-005	-1.320794
4.276382	0.509615	5.950439E-005	-1.316405
4.296482	0.506301	7.534609E-005	-1.310886
4.316583	0.502001	9.675114E-005	-1.303846
4.336683	0.496321	1.257513E-004	-1.294746
4.356784	0.488694	1.647982E-004	-1.282863
4.376884	0.478307	2.163372E-004	-1.267266
4.396985	0.464031	2.816537E-004	-1.246860
4.417085	0.444410	3.585046E-004	-1.220565
4.437186	0.417884	4.374539E-004	-1.187760
4.457286	0.383550	4.993236E-004	-1.148996
4.477387	0.342448	5.208757E-004	-1.106658
4.497487	0.298238	4.918375E-004	-1.064641
4.517588	0.255878	4.260934E-004	-1.026690
4.537688	0.219148	3.498743E-004	-0.994758
4.557789	0.189425	2.826590E-004	-0.968819
4.577889	0.166227	2.313395E-004	-0.947771
4.597990	0.148299	1.948621E-004	-0.930316
4.618090	0.134333	1.695743E-004	-0.915378
4.638191	0.123250	1.519242E-004	-0.902185
4.658291	0.114250	1.392369E-004	-0.890226
4.678392	0.106761	1.296989E-004	-0.879172
4.698492	0.100387	1.221428E-004	-0.868815
4.718593	0.094853	1.158413E-004	-0.859025
4.738693	0.089972	1.103541E-004	-0.849718
4.758794	0.085614	1.054240E-004	-0.840839
4.778894	0.081692	1.009077E-004	-0.832347
4.798995	0.078141	9.672984E-005	-0.824214
4.819095	0.074917	9.285300E-005	-0.816411
4.839196	0.071985	8.925891E-005	-0.808916
4.859296	0.069317	8.593689E-005	-0.801706
4.879397	0.066888	8.287762E-005	-0.794759
4.899497	0.064675	8.007019E-005	-0.788052
4.919598	0.062658	7.750107E-005	-0.781567
4.939698	0.060816	7.515415E-005	-0.775285
4.959799	0.059131	7.301111E-005	-0.769187
4.979899	0.057584	7.105210E-005	-0.763257
5.000000	0.056159	6.925627E-005	-0.757483
