Temp	Magnetization	Heat capacity	Energy
2.035176	0.899170	5.194397E-005	-1.719427
2.032663	0.900611	4.567357E-005	-1.721167
2.030151	0.900848	4.919079E-005	-1.723279
2.027638	0.900558	4.850512E-005	-1.723727
2.025126	0.901837	4.944102E-005	-1.726361
2.022613	0.902937	4.705858E-005	-1.727539
2.020101	0.904863	4.501005E-005	-1.730998
2.017588	0.904738	4.514267E-005	-1.731791
2.015075	0.906606	4.543007E-005	-1.734973
2.012563	0.907028	4.412048E-005	-1.736136
2.010050	0.907465	4.651864E-005	-1.738319
2.007538	0.908663	4.575981E-005	-1.739761
2.005025	0.909565	4.634895E-005	-1.741919
2.002513	0.910350	4.410713E-005	-1.743818
2.000000	0.910947	4.081740E-005	-1.744986
