Temp	Magnetization	Heat capacity	Energy
2.231156	0.741110	1.545144E-003	-1.500652
2.228643	0.737222	1.529678E-003	-1.501225
2.226131	0.744669	1.597641E-003	-1.507090
2.223618	0.752814	1.466403E-003	-1.513014
2.221106	0.760119	1.466890E-003	-1.517739
2.218593	0.761981	1.411249E-003	-1.519853
2.216080	0.761129	1.440825E-003	-1.521547
2.213568	0.756597	1.530379E-003	-1.523883
2.211055	0.766010	1.468357E-003	-1.529665
2.208543	0.774133	1.432014E-003	-1.534600
2.206030	0.778446	1.391147E-003	-1.539232
2.203518	0.787798	1.289539E-003	-1.544478
2.201005	0.790173	1.311790E-003	-1.547496
2.198492	0.788005	1.364515E-003	-1.548931
2.195980	0.794429	1.328875E-003	-1.554809
2.193467	0.791470	1.332058E-003	-1.554937
2.190955	0.794941	1.328220E-003	-1.558075
2.188442	0.799185	1.301341E-003	-1.561521
2.185930	0.808273	1.205948E-003	-1.568081
2.183417	0.808915	1.242312E-003	-1.570012
2.180905	0.807073	1.253554E-003	-1.571603
2.178392	0.809682	1.245325E-003	-1.573934
2.175879	0.813243	1.191746E-003	-1.579876
2.173367	0.816614	1.200861E-003	-1.582583
2.170854	0.819094	1.173303E-003	-1.585412
2.168342	0.819784	1.187197E-003	-1.586631
2.165829	0.819572	1.198733E-003	-1.589431
2.163317	0.824188	1.130472E-003	-1.593019
2.160804	0.825964	1.166877E-003	-1.597035
2.158291	0.824867	1.185456E-003	-1.598023
2.155779	0.834004	1.079198E-003	-1.604783
2.153266	0.834567	1.114863E-003	-1.606560
2.150754	0.836965	1.082712E-003	-1.609312
2.148241	0.836538	1.091943E-003	-1.611054
2.145729	0.838988	1.084529E-003	-1.614312
2.143216	0.841576	1.089829E-003	-1.618491
2.140704	0.842550	1.063006E-003	-1.620456
2.138191	0.846533	1.042716E-003	-1.624204
2.135678	0.847659	1.021157E-003	-1.625848
2.133166	0.843548	1.116641E-003	-1.625263
2.130653	0.851568	1.011662E-003	-1.632544
2.128141	0.851136	1.025374E-003	-1.633889
2.125628	0.853402	1.006419E-003	-1.635723
2.123116	0.856361	1.010018E-003	-1.640109
2.120603	0.853722	1.050462E-003	-1.640558
2.118090	0.858552	9.656512E-004	-1.644063
2.115578	0.858428	1.007086E-003	-1.645661
2.113065	0.859556	1.007895E-003	-1.647330
2.110553	0.862658	9.894132E-004	-1.651832
2.108040	0.862433	9.850061E-004	-1.653401
2.105528	0.865585	9.649767E-004	-1.656806
2.103015	0.867919	9.545073E-004	-1.659658
2.100503	0.868411	9.337197E-004	-1.661630
2.097990	0.869595	9.243746E-004	-1.664154
2.095477	0.867740	9.581009E-004	-1.663477
2.092965	0.873993	9.021265E-004	-1.670313
2.090452	0.874520	9.007939E-004	-1.671452
2.087940	0.876097	8.945261E-004	-1.674024
2.085427	0.875849	9.012069E-004	-1.674691
2.082915	0.878158	8.927638E-004	-1.678135
2.080402	0.879241	8.767691E-004	-1.680389
2.077889	0.879437	8.745183E-004	-1.681293
2.075377	0.880062	8.909091E-004	-1.683075
2.072864	0.881738	8.725767E-004	-1.686344
2.070352	0.884221	8.483099E-004	-1.690212
2.067839	0.884107	8.568947E-004	-1.690690
2.065327	0.886027	8.480373E-004	-1.693695
2.062814	0.886411	8.501146E-004	-1.695063
2.060302	0.888061	8.473347E-004	-1.697776
2.057789	0.888469	8.470873E-004	-1.699563
2.055276	0.892033	8.019223E-004	-1.703894
2.052764	0.891289	8.312863E-004	-1.704421
2.050251	0.892971	8.062471E-004	-1.706681
2.047739	0.893692	7.945226E-004	-1.708475
2.045226	0.894807	7.915146E-004	-1.710598
2.042714	0.896577	7.867133E-004	-1.713965
2.040201	0.895868	7.898810E-004	-1.713506
2.037688	0.897060	7.895746E-004	-1.715965
2.035176	0.898455	7.788962E-004	-1.718716
2.032663	0.900131	7.769553E-004	-1.721219
2.030151	0.900269	7.683876E-004	-1.722605
2.027638	0.901838	7.643524E-004	-1.725005
2.025126	0.902693	7.591985E-004	-1.726596
2.022613	0.903567	7.601166E-004	-1.728773
2.020101	0.904299	7.465177E-004	-1.730241
2.017588	0.905087	7.400502E-004	-1.732227
2.015075	0.905315	7.432793E-004	-1.733711
2.012563	0.906747	7.353265E-004	-1.736127
2.010050	0.908635	7.132884E-004	-1.738992
2.007538	0.908790	7.199887E-004	-1.739950
2.005025	0.910020	7.161746E-004	-1.742515
2.002513	0.910290	7.060524E-004	-1.743342
2.000000	0.911613	7.063733E-004	-1.746226
