Temp	Magnetization	Heat capacity	Energy
2.304020	0.664250	5.901547E-003	-1.400309
2.305528	0.662127	5.904591E-003	-1.398031
2.307035	0.659999	5.907332E-003	-1.395751
2.308543	0.657865	5.909768E-003	-1.393471
2.310050	0.655727	5.911898E-003	-1.391190
2.311558	0.653584	5.913719E-003	-1.388908
2.313065	0.651436	5.915231E-003	-1.386625
2.314573	0.649284	5.916432E-003	-1.384342
2.316080	0.647128	5.917321E-003	-1.382059
2.317588	0.644968	5.917897E-003	-1.379775
2.319095	0.642803	5.918158E-003	-1.377491
2.320603	0.640635	5.918104E-003	-1.375207
2.322111	0.638464	5.917734E-003	-1.372923
2.323618	0.636289	5.917047E-003	-1.370639
2.325126	0.634111	5.916043E-003	-1.368356
2.326633	0.631930	5.914720E-003	-1.366073
2.328141	0.629746	5.913078E-003	-1.363791
2.329648	0.627559	5.911118E-003	-1.361509
2.331156	0.625370	5.908839E-003	-1.359228
2.332663	0.623179	5.906240E-003	-1.356948
2.334171	0.620985	5.903322E-003	-1.354669
2.335678	0.618790	5.900085E-003	-1.352392
2.337186	0.616593	5.896529E-003	-1.350115
2.338693	0.614395	5.892655E-003	-1.347841
2.340201	0.612195	5.888463E-003	-1.345567
2.341709	0.609994	5.883954E-003	-1.343296
2.343216	0.607792	5.879127E-003	-1.341026
2.344724	0.605589	5.873985E-003	-1.338758
2.346231	0.603386	5.868528E-003	-1.336492
2.347739	0.601182	5.862758E-003	-1.334228
2.349246	0.598978	5.856674E-003	-1.331967
2.350754	0.596774	5.850280E-003	-1.329708
2.352261	0.594570	5.843576E-003	-1.327451
2.353769	0.592367	5.836563E-003	-1.325197
2.355276	0.590164	5.829244E-003	-1.322946
2.356784	0.587961	5.821620E-003	-1.320698
2.358291	0.585760	5.813693E-003	-1.318453
2.359799	0.583560	5.805465E-003	-1.316211
2.361307	0.581361	5.796938E-003	-1.313972
2.362814	0.579163	5.788115E-003	-1.311736
2.364322	0.576967	5.778998E-003	-1.309504
2.365829	0.574773	5.769589E-003	-1.307276
2.367337	0.572581	5.759891E-003	-1.305051
2.368844	0.570391	5.749907E-003	-1.302830
2.370352	0.568204	5.739639E-003	-1.300613
2.371859	0.566019	5.729090E-003	-1.298400
2.373367	0.563837	5.718264E-003	-1.296191
2.374874	0.561657	5.707163E-003	-1.293986
2.376382	0.559481	5.695791E-003	-1.291786
2.377889	0.557308	5.684151E-003	-1.289590
2.379397	0.555138	5.672245E-003	-1.287398
2.380905	0.552972	5.660079E-003	-1.285212
2.382412	0.550810	5.647655E-003	-1.283030
2.383920	0.548651	5.634977E-003	-1.280852
2.385427	0.546497	5.622049E-003	-1.278680
2.386935	0.544347	5.608875E-003	-1.276513
2.388442	0.542201	5.595457E-003	-1.274351
2.389950	0.540059	5.581802E-003	-1.272194
2.391457	0.537923	5.567911E-003	-1.270043
2.392965	0.535791	5.553790E-003	-1.267897
2.394472	0.533665	5.539443E-003	-1.265756
2.395980	0.531543	5.524874E-003	-1.263621
2.397487	0.529427	5.510087E-003	-1.261492
2.398995	0.527316	5.495087E-003	-1.259368
2.400503	0.525211	5.479877E-003	-1.257250
2.402010	0.523111	5.464463E-003	-1.255138
2.403518	0.521018	5.448849E-003	-1.253032
2.405025	0.518930	5.433039E-003	-1.250933
2.406533	0.516848	5.417038E-003	-1.248839
2.408040	0.514773	5.400851E-003	-1.246751
2.409548	0.512704	5.384482E-003	-1.244670
2.411055	0.510642	5.367936E-003	-1.242595
2.412563	0.508586	5.351218E-003	-1.240527
2.414070	0.506537	5.334332E-003	-1.238465
2.415578	0.504495	5.317283E-003	-1.236410
2.417085	0.502460	5.300076E-003	-1.234361
2.418593	0.500432	5.282716E-003	-1.232319
2.420101	0.498411	5.265206E-003	-1.230283
2.421608	0.496397	5.247554E-003	-1.228255
2.423116	0.494391	5.229762E-003	-1.226233
2.424623	0.492392	5.211835E-003	-1.224218
2.426131	0.490401	5.193780E-003	-1.222210
2.427638	0.488418	5.175599E-003	-1.220209
2.429146	0.486442	5.157299E-003	-1.218215
2.430653	0.484475	5.138883E-003	-1.216229
2.432161	0.482515	5.120358E-003	-1.214249
2.433668	0.480563	5.101726E-003	-1.212276
2.435176	0.478620	5.082994E-003	-1.210311
2.436683	0.476684	5.064165E-003	-1.208353
2.438191	0.474757	5.045245E-003	-1.206402
2.439698	0.472839	5.026237E-003	-1.204459
2.441206	0.470928	5.007148E-003	-1.202523
2.442714	0.469027	4.987981E-003	-1.200594
2.444221	0.467134	4.968740E-003	-1.198673
2.445729	0.465249	4.949431E-003	-1.196759
2.447236	0.463373	4.930058E-003	-1.194852
2.448744	0.461506	4.910624E-003	-1.192954
2.450251	0.459648	4.891136E-003	-1.191062
2.451759	0.457799	4.871596E-003	-1.189178
2.453266	0.455958	4.852010E-003	-1.187302
2.454774	0.454126	4.832381E-003	-1.185433
2.456281	0.452304	4.812714E-003	-1.183572
2.457789	0.450490	4.793013E-003	-1.181718
2.459296	0.448686	4.773282E-003	-1.179873
2.460804	0.446891	4.753525E-003	-1.178034
2.462312	0.445105	4.733746E-003	-1.176203
2.463819	0.443328	4.713948E-003	-1.174380
2.465327	0.441560	4.694137E-003	-1.172565
2.466834	0.439801	4.674315E-003	-1.170757
2.468342	0.438052	4.654487E-003	-1.168957
2.469849	0.436312	4.634656E-003	-1.167165
2.471357	0.434582	4.614825E-003	-1.165380
2.472864	0.432860	4.594999E-003	-1.163603
2.474372	0.431148	4.575181E-003	-1.161833
2.475879	0.429446	4.555374E-003	-1.160071
2.477387	0.427753	4.535581E-003	-1.158317
2.478894	0.426069	4.515807E-003	-1.156570
2.480402	0.424394	4.496054E-003	-1.154831
2.481910	0.422729	4.476325E-003	-1.153100
2.483417	0.421074	4.456623E-003	-1.151376
2.484925	0.419428	4.436952E-003	-1.149660
2.486432	0.417791	4.417315E-003	-1.147952
2.487940	0.416164	4.397714E-003	-1.146251
2.489447	0.414546	4.378153E-003	-1.144557
2.490955	0.412937	4.358633E-003	-1.142871
2.492462	0.411338	4.339158E-003	-1.141193
2.493970	0.409748	4.319731E-003	-1.139522
2.495477	0.408168	4.300354E-003	-1.137859
2.496985	0.406597	4.281029E-003	-1.136203
2.498492	0.405035	4.261759E-003	-1.134554
2.500000	0.403483	4.242547E-003	-1.132913
